,2000,2150,2300,2450,2600,2750,2900,3050,3200,3350,3500,3650,3800,3950,4100,4250,4400,4550,4700,4850,5000,5150,5300,5450,5600,5750,5900,6050,6200,6350,6500,6650,6800,6950,7100,7250,7400,7550,7700,7850
0.5,917.4336913849174,986.2412182387862,1055.048745092655,1123.856271946524,1192.6637988003927,1261.4713256542616,1330.2788525081303,1399.0863793619994,1467.893906215868,1536.701433069737,1605.5089599236055,1674.3164867774744,1743.1240136313431,1811.9315404852118,1880.7390673390807,1949.5465941929497,2018.3541210468184,2087.161647900687,2155.969174754556,2224.776701608425,2293.5842284622936,2362.3917553161627,2431.1992821700314,2500.0068090239,2568.814335877769,2637.621862731638,2706.4293895855067,2775.2369164393754,2844.044443293244,2912.851970147113,2981.659497000982,3050.4670238548506,3119.2745507087193,3188.0820775625884,3256.889604416457,3325.697131270326,3394.5046581241945,3463.312184978063,3532.119711831933,3600.927238685801
0.55,992.6879929582657,1067.1395924301357,1141.5911919020057,1216.0427913738754,1290.4943908457453,1364.9459903176153,1439.3975897894852,1513.8491892613554,1588.300788733225,1662.7523882050953,1737.203987676965,1811.655587148835,1886.1071866207049,1960.5587860925746,2035.0103855644447,2109.4619850363147,2183.9135845081846,2258.3651839800546,2332.8167834519245,2407.2683829237944,2481.7199823956644,2556.1715818675343,2630.6231813394043,2705.074780811274,2779.526380283144,2853.977979755014,2928.429579226884,3002.881178698754,3077.332778170624,3151.784377642494,3226.235977114364,3300.6875765862333,3375.139176058103,3449.590775529973,3524.042375001843,3598.493974473713,3672.945573945583,3747.3971734174524,3821.8487728893233,3896.300372361193
0.6000000000000001,1064.1346141813444,1143.944710244945,1223.754806308546,1303.564902372147,1383.3749984357478,1463.1850944993485,1542.9951905629493,1622.8052866265505,1702.615382690151,1782.425478753752,1862.2355748173527,1942.0456708809534,2021.8557669445543,2101.6658630081547,2181.475959071756,2261.286055135357,2341.0961511989576,2420.9062472625583,2500.7163433261594,2580.52643938976,2660.3365354533607,2740.146631516962,2819.9567275805625,2899.766823644163,2979.5769197077643,3059.387015771365,3139.1971118349657,3219.007207898567,3298.8173039621674,3378.6274000257686,3458.4374960893692,3538.24759215297,3618.057688216571,3697.8677842801717,3777.6778803437724,3857.4879764073735,3937.298072470974,4017.1081685345744,4096.918264598176,4176.728360661777
0.65,1131.7494788564497,1216.6306897706834,1301.5119006849172,1386.3931115991509,1471.2743225133847,1556.1555334276184,1641.036744341852,1725.917955256086,1810.7991661703195,1895.6803770845536,1980.561587998787,2065.442798913021,2150.3240098272545,2235.205220741488,2320.0864316557218,2404.967642569956,2489.8488534841895,2574.730064398423,2659.6112753126567,2744.4924862268904,2829.3736971411245,2914.254908055358,2999.1361189695917,3084.0173298838254,3168.898540798059,3253.779751712293,3338.6609626265267,3423.5421735407604,3508.423384454994,3593.304595369228,3678.1858062834617,3763.0670171976953,3847.948228111929,3932.8294390261626,4017.7106499403967,4102.59186085463,4187.4730717688635,4272.354282683097,4357.235493597332,4442.116704511565
0.7000000000000001,1195.5516052444893,1285.2179756378262,1374.8843460311627,1464.5507164244996,1554.2170868178364,1643.883457211173,1733.5498276045098,1823.2161979978466,1912.8825683911832,2002.54893878452,2092.2153091778564,2181.881679571193,2271.54804996453,2361.2144203578664,2450.880790751203,2540.54716114454,2630.213531537877,2719.8799019312137,2809.54627232455,2899.212642717887,2988.8790131112237,3078.5453835045605,3168.211753897897,3257.8781242912337,3347.5444946845705,3437.2108650779073,3526.8772354712437,3616.5436058645805,3706.2099762579173,3795.876346651254,3885.5427170445905,3975.2090874379273,4064.875457831264,4154.541828224601,4244.208198617937,4333.874569011275,4423.540939404611,4513.207309797947,4602.873680191285,4692.540050584621
0.75,1255.5967958759795,1349.7665555666779,1443.9363152573765,1538.1060749480748,1632.2758346387734,1726.4455943294718,1820.6153540201703,1914.785113710869,2008.9548734015673,2103.124633092266,2197.294392782964,2291.4641524736626,2385.633912164361,2479.8036718550593,2573.973431545758,2668.1431912364565,2762.312950927155,2856.482710617853,2950.652470308552,3044.8222299992503,3138.9919896899487,3233.161749380647,3327.331509071346,3421.501268762044,3515.6710284527426,3609.840788143441,3704.0105478341397,3798.180307524838,3892.3500672155365,3986.519826906235,4080.689586596933,4174.8593462876315,4269.02910597833,4363.198865669029,4457.368625359727,4551.538385050426,4645.708144741124,4739.877904431822,4834.047664122521,4928.217423813219
0.8,1311.9713354614323,1410.3691856210398,1508.7670357806473,1607.1648859402546,1705.5627360998621,1803.9605862594697,1902.358436419077,2000.7562865786847,2099.154136738292,2197.5519868978995,2295.9498370575066,2394.347687217114,2492.7455373767216,2591.1433875363286,2689.5412376959366,2787.9390878555437,2886.336938015151,2984.7347881747587,3083.132638334366,3181.5304884939737,3279.928338653581,3378.3261888131883,3476.724038972796,3575.1218891324033,3673.519739292011,3771.9175894516184,3870.3154396112254,3968.713289770833,4067.1111399304405,4165.5089900900475,4263.906840249655,4362.304690409263,4460.70254056887,4559.100390728478,4657.498240888085,4755.896091047693,4854.2939412073,4952.691791366907,5051.089641526515,5149.487491686122
0.8500000000000001,1364.785949646281,1467.1448958697522,1569.5038420932233,1671.8627883166944,1774.2217345401655,1876.5806807636366,1978.9396269871077,2081.298573210579,2183.65751943405,2286.016465657521,2388.375411880992,2490.734358104463,2593.093304327934,2695.4522505514046,2797.8111967748764,2900.1701429983473,3002.5290892218186,3104.8880354452895,3207.2469816687603,3309.6059278922316,3411.9648741157025,3514.323820339174,3616.6827665626447,3719.041712786116,3821.400659009587,3923.759605233058,4026.118551456529,4128.47749768,4230.836443903471,4333.195390126943,4435.554336350414,4537.913282573884,4640.272228797356,4742.631175020827,4844.990121244298,4947.349067467769,5049.70801369124,5152.06695991471,5254.425906138183,5356.784852361653
0.9,1414.1702053850622,1520.2329707889419,1626.2957361928216,1732.3585015967012,1838.4212670005809,1944.4840324044605,2050.54679780834,2156.60956321222,2262.6723286160995,2368.7350940199794,2474.797859423859,2580.8606248277383,2686.923390231618,2792.9861556354977,2899.0489210393775,3005.111686443257,3111.174451847137,3217.237217251017,3323.299982654896,3429.3627480587757,3535.4255134626555,3641.4882788665354,3747.551044270415,3853.6138096742943,3959.676575078174,4065.739340482054,4171.802105885934,4277.864871289813,4383.927636693693,4489.990402097573,4596.053167501452,4702.115932905332,4808.1786983092115,4914.241463713091,5020.304229116971,5126.36699452085,5232.42975992473,5338.492525328609,5444.55529073249,5550.618056136369
0.9500000000000001,1460.2674682694662,1569.7875283896763,1679.3075885098863,1788.8276486300963,1898.347708750306,2007.867768870516,2117.387828990726,2226.9078891109366,2336.427949231146,2445.948009351356,2555.468069471566,2664.988129591776,2774.508189711986,2884.028249832196,2993.548309952406,3103.068370072616,3212.588430192826,3322.108490313036,3431.628550433246,3541.148610553456,3650.668670673666,3760.1887307938755,3869.7087909140855,3979.2288510342955,4088.7489111545055,4198.268971274716,4307.789031394926,4417.309091515135,4526.829151635346,4636.349211755555,4745.869271875766,4855.389331995975,4964.909392116186,5074.429452236395,5183.949512356606,5293.469572476815,5402.989632597025,5512.509692717234,5622.029752837446,5731.549812957655
1.0,1503.2304767042995,1615.972762457122,1728.7150482099444,1841.4573339627668,1954.1996197155893,2066.9419054684117,2179.684191221234,2292.426476974057,2405.1687627268793,2517.911048479702,2630.6533342325242,2743.3956199853465,2856.137905738169,2968.880191490991,3081.622477243814,3194.3647629966363,3307.107048749459,3419.849334502281,3532.591620255104,3645.333906007926,3758.0761917607488,3870.818477513571,3983.5607632663937,4096.303049019216,4209.045334772039,4321.787620524861,4434.529906277683,4547.272192030506,4660.014477783328,4772.756763536151,4885.499049288973,4998.2413350417955,5110.983620794618,5223.725906547441,5336.468192300263,5449.210478053085,5561.952763805908,5674.69504955873,5787.437335311553,5900.179621064375
1.05,1543.2175487907116,1658.958864950015,1774.7001811093182,1890.4414972686218,2006.182813427925,2121.9241295872284,2237.665445746532,2353.4067619058355,2469.1480780651386,2584.889394224442,2700.6307103837453,2816.372026543049,2932.113342702352,3047.854658861655,3163.5959750209586,3279.337291180262,3395.0786073395657,3510.819923498869,3626.5612396581723,3742.3025558174754,3858.043871976779,3973.7851881360825,4089.5265042953856,4205.267820454689,4321.009136613992,4436.750452773296,4552.491768932599,4668.2330850919025,4783.974401251206,4899.71571741051,5015.457033569813,5131.198349729116,5246.93966588842,5362.680982047723,5478.422298207026,5594.16361436633,5709.904930525633,5825.646246684935,5941.38756284424,6057.128879003543
1.1,1580.3894050366162,1698.9186104143623,1817.4478157921085,1935.9770211698547,2054.506226547601,2173.035431925347,2291.564637303093,2410.0938426808398,2528.6230480585855,2647.152253436332,2765.6814588140783,2884.2106641918244,3002.7398695695706,3121.2690749473163,3239.798280325063,3358.327485702809,3476.8566910805553,3595.3858964583014,3713.9151018360476,3832.4443072137938,3950.9735125915404,4069.5027179692866,4188.031923347033,4306.561128724778,4425.090334102525,4543.619539480271,4662.148744858017,4780.677950235764,4899.20715561351,5017.736360991256,5136.265566369002,5254.794771746749,5373.323977124494,5491.853182502241,5610.382387879987,5728.911593257733,5847.440798635479,5965.970004013225,6084.499209390972,6203.028414768718
1.1500000000000001,1614.9065674836104,1736.0245600448811,1857.1425526061519,1978.2605451674226,2099.3785377286936,2220.496530289964,2341.614522851235,2462.732515412506,2583.8505079737765,2704.9685005350475,2826.086493096318,2947.204485657589,3068.3224782188595,3189.44047078013,3310.558463341401,3431.676455902672,3552.7944484639424,3673.9124410252134,3795.0304335864844,3916.148426147755,4037.266418709026,4158.384411270296,4279.502403831567,4400.620396392838,4521.738388954109,4642.856381515379,4763.974374076651,4885.092366637921,5006.210359199192,5127.328351760462,5248.446344321734,5369.564336883004,5490.682329444275,5611.800322005546,5732.918314566817,5854.036307128087,5975.154299689358,6096.272292250628,6217.3902848119005,6338.50827737317
1.2000000000000002,1646.9272819151658,1770.4468280588032,1893.9663742024409,2017.4859203460783,2141.0054664897157,2264.525012633353,2388.0445587769905,2511.5641049206283,2635.0836510642653,2758.603197207903,2882.1227433515405,3005.642289495178,3129.1618356388153,3252.6813817824523,3376.20092792609,3499.7204740697275,3623.240020213365,3746.7595663570023,3870.2791125006397,3993.798658644277,4117.3182047879145,4240.837750931552,4364.357297075189,4487.876843218827,4611.396389362464,4734.915935506102,4858.43548164974,4981.955027793377,5105.474573937015,5228.994120080652,5352.513666224289,5476.033212367926,5599.552758511564,5723.072304655201,5846.591850798839,5970.111396942477,6093.630943086114,6217.150489229751,6340.6700353733895,6464.189581517026
1.25,1676.6059027196202,1802.3513454235917,1928.0967881275633,2053.842230831535,2179.5876735355064,2305.333116239478,2431.0785589434495,2556.8240016474215,2682.5694443513926,2808.3148870553646,2934.0603297593357,3059.805772463307,3185.5512151672788,3311.29665787125,3437.0421005752214,3562.787543279193,3688.5329859831645,3814.278428687136,3940.0238713911076,4065.769314095079,4191.514756799051,4317.260199503022,4443.005642206994,4568.751084910965,4694.496527614937,4820.241970318908,4945.98741302288,5071.732855726851,5197.478298430823,5323.223741134794,5448.969183838766,5574.714626542737,5700.460069246709,5826.20551195068,5951.950954654652,6077.6963973586235,6203.4418400625955,6329.187282766566,6454.932725470539,6580.67816817451
1.3,1704.0916780131288,1831.8985538641134,1959.705429715098,2087.512305566083,2215.3191814170673,2343.126057268052,2470.9329331190365,2598.739808970022,2726.5466848210062,2854.353560671991,2982.1604365229755,3109.96731237396,3237.7741882249447,3365.581064075929,3493.387939926914,3621.194815777899,3749.0016916288832,3876.808567479868,4004.6154433308525,4132.422319181837,4260.229195032822,4388.036070883807,4515.842946734791,4643.649822585776,4771.45669843676,4899.2635742877455,5027.07045013873,5154.877325989714,5282.6842018407,5410.491077691684,5538.297953542668,5666.104829393653,5793.911705244638,5921.7185810956225,6049.525456946607,6177.332332797592,6305.139208648577,6432.94608449956,6560.752960350546,6688.559836201531
1.35,1729.5278742692751,1859.2424648394706,1988.9570554096663,2118.6716459798618,2248.3862365500577,2378.100827120253,2507.8154176904486,2637.530008260645,2767.24459883084,2896.959189401036,3026.6737799712314,3156.388370541427,3286.1029611116223,3415.817551681818,3545.5321422520137,3675.246732822209,3804.961323392405,3934.6759139626006,4064.390504532796,4194.105095102992,4323.819685673187,4453.534276243383,4583.248866813578,4712.963457383775,4842.67804795397,4972.392638524166,5102.107229094361,5231.821819664557,5361.536410234752,5491.2510008049485,5620.965591375144,5750.680181945339,5880.394772515535,6010.10936308573,6139.823953655927,6269.538544226122,6399.253134796318,6528.967725366512,6658.6823159367095,6788.396906506904
1.4000000000000001,1753.0511836992496,1884.5300224766931,2016.008861254137,2147.4877000315805,2278.9665388090243,2410.445377586468,2541.924216363912,2673.4030551413557,2804.881893918799,2936.3607326962433,3067.8395714736866,3199.3184102511304,3330.7972490285742,3462.2760878060176,3593.7549265834614,3725.233765360905,3856.712604138349,3988.191442915793,4119.670281693237,4251.14912047068,4382.627959248124,4514.1067980255675,4645.585636803011,4777.064475580455,4908.543314357898,5040.022153135343,5171.500991912786,5302.979830690229,5434.458669467674,5565.937508245117,5697.416347022561,5828.895185800005,5960.374024577448,6091.852863354892,6223.3317021323355,6354.81054090978,6486.289379687223,6617.7682184646665,6749.247057242112,6880.725896019554
1.4500000000000002,1774.79136299473,1907.9007152193349,2041.0100674439395,2174.119419668544,2307.228771893149,2440.338124117754,2573.4474763423586,2706.5568285669638,2839.666180791568,2972.775533016173,3105.8848852407777,3238.9942374653824,3372.103589689987,3505.2129419145913,3638.3222941391964,3771.4316463638015,3904.540998588406,4037.650350813011,4170.7597030376155,4303.86905526222,4436.978407486825,4570.0877597114295,4703.197111936035,4836.30646416064,4969.415816385244,5102.525168609849,5235.634520834454,5368.743873059058,5501.853225283663,5634.962577508268,5768.071929732872,5901.181281957477,6034.290634182083,6167.399986406687,6300.509338631292,6433.618690855897,6566.728043080501,6699.837395305105,6832.9467475297115,6966.056099754315
1.5,1794.871058050039,1929.4863874037917,2064.1017167575446,2198.717046111298,2333.3323754650505,2467.9477048188037,2602.5630341725564,2737.1783635263096,2871.7936928800623,3006.4090222338154,3141.024351587568,3275.639680941321,3410.255010295074,3544.8703396488263,3679.48566900258,3814.1009983563326,3948.7163277100854,4083.3316570638385,4217.946986417592,4352.562315771344,4487.177645125097,4621.79297447885,4756.408303832603,4891.023633186356,5025.638962540109,5160.254291893862,5294.869621247614,5429.484950601368,5564.100279955121,5698.715609308873,5833.330938662626,5967.94626801638,6102.561597370132,6237.176926723885,6371.792256077638,6506.4075854313905,6641.022914785144,6775.638244138896,6910.2535734926505,7044.868902846402
1.55,1813.4057754003804,1949.411208555409,2085.4166417104375,2221.422074865466,2357.4275080204948,2493.4329411755234,2629.4383743305516,2765.4438074855807,2901.449240640609,3037.454673795638,3173.4601069506657,3309.4655401056943,3445.470973260723,3581.476406415751,3717.48183957078,3853.4872727258085,3989.492705880837,4125.498139035865,4261.503572190894,4397.509005345923,4533.514438500952,4669.51987165598,4805.525304811008,4941.530737966037,5077.536171121065,5213.541604276094,5349.547037431123,5485.552470586151,5621.55790374118,5757.563336896208,5893.568770051236,6029.574203206265,6165.5796363612935,6301.585069516323,6437.590502671351,6573.595935826379,6709.601368981408,6845.606802136435,6981.612235291465,7117.617668446494
1.6,1830.5039670025255,1967.791764527715,2105.0795620529043,2242.367359578094,2379.6551571032833,2516.9429546284728,2654.2307521536623,2791.5185496788517,2928.806347204041,3066.0941447292307,3203.3819422544198,3340.6697397796092,3477.9575373047987,3615.2453348299878,3752.5331323551773,3889.8209298803667,4027.1087274055562,4164.396524930746,4301.684322455935,4438.972119981125,4576.259917506314,4713.547715031504,4850.835512556693,4988.123310081883,5125.411107607071,5262.698905132261,5399.98670265745,5537.27450018264,5674.562297707829,5811.850095233019,5949.137892758208,6086.425690283398,6223.713487808587,6361.001285333777,6498.289082858966,6635.576880384156,6772.864677909345,6910.152475434534,7047.440272959724,7184.728070484913
1.6500000000000001,1846.2672004308458,1984.7372404631592,2123.207280495473,2261.677320527786,2400.1473605600995,2538.617400592413,2677.0874406247262,2815.5574806570403,2954.0275206893534,3092.497560721667,3230.96760075398,3369.4376407862937,3507.907680818607,3646.37772085092,3784.847760883234,3923.317800915547,4061.787840947861,4200.257880980174,4338.727921012488,4477.197961044801,4615.668001077114,4754.138041109428,4892.608081141741,5031.078121174055,5169.548161206369,5308.018201238681,5446.488241270995,5584.9582813033085,5723.428321335622,5861.898361367936,6000.368401400249,6138.838441432562,6277.3084814648755,6415.778521497189,6554.248561529503,6692.718601561816,6831.18864159413,6969.658681626442,7108.128721658757,7246.59876169107
1.7000000000000002,1860.7903914519932,2000.3496708108928,2139.908950169792,2279.4682295286916,2419.027508887591,2558.586788246491,2698.1460676053903,2837.70534696429,2977.264626323189,3116.823905682089,3256.3831850409883,3395.9424643998877,3535.501743758787,3675.061023117686,3814.620302476586,3954.1795818354854,4093.738861194385,4233.298140553285,4372.857419912184,4512.416699271083,4651.975978629983,4791.535257988882,4931.094537347782,5070.653816706682,5210.213096065581,5349.772375424481,5489.33165478338,5628.89093414228,5768.450213501179,5908.009492860078,6047.568772218978,6187.128051577877,6326.687330936777,6466.246610295676,6605.805889654576,6745.365169013476,6884.924448372375,7024.483727731274,7164.043007090175,7303.602286449073
1.75,1874.1620802326458,2014.7242362500942,2155.2863922675424,2295.848548284991,2436.4107043024396,2576.972860319888,2717.5350163373364,2858.097172354785,2998.659328372233,3139.2214843896822,3279.78364040713,3420.3457964245786,3560.9079524420267,3701.470108459475,3842.032264476924,3982.594420494372,4123.15657651182,4263.718732529269,4404.2808885467175,4544.843044564166,4685.405200581615,4825.967356599062,4966.529512616511,5107.09166863396,5247.653824651408,5388.215980668857,5528.778136686305,5669.340292703753,5809.902448721202,5950.46460473865,6091.026760756099,6231.588916773547,6372.151072790995,6512.713228808444,6653.275384825893,6793.837540843341,6934.399696860789,7074.961852878237,7215.524008895687,7356.086164913135
1.8,1886.464736130347,2027.949591340123,2169.434446549899,2310.919301759675,2452.4041569694514,2593.8890121792274,2735.3738673890034,2876.85872259878,3018.3435778085554,3159.828433018332,3301.3132882281075,3442.7981434378835,3584.2829986476595,3725.767853857435,3867.2527090672115,4008.7375642769875,4150.222419486763,4291.70727469654,4433.192129906315,4574.676985116092,4716.161840325867,4857.646695535644,4999.13155074542,5140.616405955196,5282.101261164972,5423.586116374748,5565.070971584524,5706.5558267943,5848.040682004076,5989.525537213852,6131.010392423628,6272.495247633404,6413.98010284318,6555.464958052956,6696.949813262732,6838.434668472508,6979.919523682284,7121.404378892059,7262.889234101837,7404.374089311612
1.85,1897.775079150794,2040.1082100871035,2182.441341023413,2324.7744719597226,2467.107602896032,2609.4407338323417,2751.773864768651,2894.1069957049613,3036.44012664127,3178.7732575775804,3321.106388513889,3463.439519450199,3605.7726503865083,3748.1057813228176,3890.4389122591274,4032.772043195437,4175.105174131747,4317.438305068056,4459.771436004366,4602.104566940675,4744.437697876985,4886.770828813294,5029.103959749604,5171.437090685913,5313.770221622223,5456.103352558533,5598.436483494842,5740.769614431151,5883.1027453674615,6025.435876303771,6167.76900724008,6310.102138176389,6452.4352691127,6594.768400049009,6737.101530985318,6879.434661921628,7021.767792857938,7164.100923794246,7306.434054730557,7448.767185666866
1.9000000000000001,1908.164408775815,2051.2767394340012,2194.389070092187,2337.5014007503733,2480.6137314085595,2623.7260620667457,2766.8383927249315,2909.950723383118,3053.063054041304,3196.1753846994907,3339.287715357676,3482.4000460158622,3625.5123766740485,3768.6247073322343,3911.7370379904205,4054.8493686486067,4197.961699306793,4341.074029964979,4484.1863606231655,4627.298691281351,4770.411021939537,4913.523352597724,5056.6356832559095,5199.748013914095,5342.860344572282,5485.972675230468,5629.085005888654,5772.19733654684,5915.309667205026,6058.421997863213,6201.5343285213985,6344.646659179584,6487.758989837771,6630.871320495957,6773.983651154143,6917.095981812329,7060.208312470515,7203.320643128701,7346.432973786888,7489.545304445073
1.9500000000000002,1917.6989330323092,2061.5263530097327,2205.353772987156,2349.1811929645787,2493.008612942002,2636.836032919425,2780.6634528968484,2924.490872874272,3068.318292851695,3212.1457128291186,3355.9731328065413,3499.8005527839646,3643.627972761388,3787.4553927388106,3931.2828127162343,4075.1102326936575,4218.93765267108,4362.7650726485035,4506.592492625927,4650.41991260335,4794.247332580773,4938.074752558196,5081.90217253562,5225.729592513043,5369.557012490466,5513.384432467889,5657.211852445313,5801.039272422736,5944.866692400159,6088.694112377582,6232.521532355006,6376.348952332429,6520.176372309852,6664.003792287275,6807.8312122646985,6951.658632242122,7095.486052219544,7239.313472196966,7383.140892174391,7526.968312151814
